filename,text,onset,offset
125673.mp3,"Dark, deep metallic hammering sounds repeating steadily at 120 BPM with a dull, muffled quality and an alarming, oppressive character, resonating with subtle roaring reverb and conveying nervous intensity.",0.009306584405565,16.11900419043867
125673.mp3,"A dark, deep metallic sound gradually fading in intensity with a dull, muffled, and oppressive quality.",16.109697606033105,17.99893424036281
127702.mp3,A car alarm is activating in a repeating pattern.,0.0,17.641
127707.mp3,"A rhythmic, rusty alarm tone with recurring beeps.",0.0387474844401793,23.074
127708.mp3,"A siren plays loudly and steadily in a repeating, eerie tone.",0.0,15.590999999999998
131197.mp3,A woman is speaking.,0.0,0.5570871577191218
131197.mp3,A woman is speaking.,1.28130046275398,2.506892209736048
131197.mp3,A short dull knock similar to a door closing.,4.595969051182754,5.264473640445701
131197.mp3,A phone rings continuously throughout.,6.016541303366515,13.007985132741494
132074.mp3,A ventilator whirrs loudly in a steady pattern.,0.0193740393028605,16.719795918367346
132074.mp3,A shrill alarm is sounding.,2.547049454880928,4.10811148165724
132074.mp3,A shrill alarm is sounding.,4.642159017133347,6.100519594779638
132074.mp3,A shrill alarm is sounding.,10.311279009110484,11.769639586756776
132074.mp3,A shrill alarm is sounding.,12.365254475254474,13.618212154640725
132074.mp3,People talking with muffled voices in the background.,0.5512179597127629,4.125228389437478
132074.mp3,People talking with muffled voices in the background.,10.431097366020738,12.382424899491127
132074.mp3,People talking with muffled voices in the background.,13.577131574988716,16.719795918367346
132074.mp3,A brief metallic sound.,8.356528093594324,9.03435765785246
132340.mp3,A mechanical alarm clock ticks rhythmically and consistently.,0.0,3.4156590015381743
132340.mp3,"A mechanical alarm clock rings persistently with a metallic, high-pitched tone.",3.4156590015381743,13.56905630748042
132340.mp3,A mechanical alarm clock ticks rhythmically and consistently.,13.55345969103504,16.48562358276644
133064.mp3,A loud steam pipe alarm rings repeatedly.,0.0,28.724671201814058
135511.mp3,An alarm sounds rhythmically and repeatedly.,0.0,0.4001228478362028
135511.mp3,An alarm sounds rhythmically and repeatedly.,0.7475979525360633,1.1582503489995346
135511.mp3,An alarm sounds rhythmically and repeatedly.,1.484666356444858,1.9163778501628663
135511.mp3,An alarm sounds rhythmically and repeatedly.,2.253323406235458,2.653446254071661
135511.mp3,An alarm sounds rhythmically and repeatedly.,2.9903918101442533,3.422103303862261
135511.mp3,An alarm sounds rhythmically and repeatedly.,3.748519311307585,4.159171707771056
135511.mp3,An alarm sounds rhythmically and repeatedly.,4.496117263843648,4.90676966030712
135511.mp3,An alarm sounds rhythmically and repeatedly.,5.275303862261517,5.675426710097719
135511.mp3,An alarm sounds rhythmically and repeatedly.,6.02290181479758,6.412495114006514
135511.mp3,An alarm sounds rhythmically and repeatedly.,6.738911121451838,7.1706226151698464
135511.mp3,An alarm sounds rhythmically and repeatedly.,7.507568171242438,7.897161470451372
135511.mp3,An alarm sounds rhythmically and repeatedly.,8.244636575151233,8.655288971614704
135511.mp3,An alarm sounds rhythmically and repeatedly.,9.013293624941833,9.423946021405303
135511.mp3,An alarm sounds rhythmically and repeatedly.,9.771421126105164,10.192603071195904
135511.mp3,An alarm sounds rhythmically and repeatedly.,10.50848953001396,10.9296714751047
135511.mp3,An alarm sounds rhythmically and repeatedly.,11.27714657980456,11.68779897626803
135511.mp3,An alarm sounds rhythmically and repeatedly.,12.024744532340623,12.40380828292229
135511.mp3,An alarm sounds rhythmically and repeatedly.,12.772342484876686,13.193524429967429
135511.mp3,An alarm sounds rhythmically and repeatedly.,13.519940437412748,13.941122382503488
135511.mp3,An alarm sounds rhythmically and repeatedly.,14.257008841321545,14.688720335039552
135511.mp3,An alarm sounds rhythmically and repeatedly.,15.025665891112144,15.436318287575617
135511.mp3,An alarm sounds rhythmically and repeatedly.,15.773263843648207,16.162857142857142
136424.mp3,An alarm beeps repeatedly.,0.6382932526410786,23.43448084696532
136424.mp3,A woman is speaking.,25.53173010564315,27.17305561243449
136424.mp3,A woman is talking.,1.550140756414048,2.7355425113189087
136424.mp3,A woman is yelling.,4.346473101317822,7.264385113391325
139958.mp3,The winding up of a mechanical alarm clock.,0.0812985697751322,1.1091447733607331
139958.mp3,The winding up of a mechanical alarm clock.,1.701462924579554,1.7595333315617914
139958.mp3,The winding up of a mechanical alarm clock.,1.945358633904951,3.100959732851474
139958.mp3,Ringing bells of a mechanical alarm clock.,5.441197134235638,9.970688878850153
139958.mp3,Metallic mechanical clicking.,13.286509117535903,13.332965443121694
139958.mp3,Mechanical metallic clicking sounds.,15.516412745653817,15.609325396825398
139958.mp3,A clock is being wound up.,0.0795505299853125,3.2615717293978164
139958.mp3,An alarm clock is ringing.,5.429323671497585,10.023366778149386
139958.mp3,A clicking noise is heard.,13.245163242554549,13.404264302525172
139958.mp3,A clicking noise is heard.,15.4725780821433,15.711229672099238
145552.mp3,A metro train passes by on an outdoor rail.,0.0,26.165
145552.mp3,A short beep from a traffic light.,15.990075585789867,16.5669181393898
147902.mp3,A sound indicating a call is rejected or the person is busy on an old phone.,0.020414609796721,18.454807256235828
147902.mp3,"Each alarm sound ends, followed by sounds resembling falling drops of water.",0.0,18.454807256235828
148297.mp3,"A loud alarm emits a steady, uninterrupted beep.",0.015497519042309,17.86863945578231
151242.mp3,A digital alarm rings loudly in a steady pattern.,0.0,29.368
154954.mp3,A kitchen timer is beeping.,3.964829954603265,4.520214695325901
154954.mp3,A kitchen timer is beeping.,0.9564959423556514,1.5118806830782876
154954.mp3,A kitchen timer is beeping.,1.9592739464381888,2.5146586871608254
154954.mp3,A kitchen timer is beeping.,2.9620519505207272,3.5174366912433634
154954.mp3,A kitchen timer is beeping.,0.0,0.5553847407226362
154954.mp3,A kitchen timer is beeping.,4.967607958685803,5.522992699408439
154954.mp3,A kitchen timer is beeping.,5.954958608859378,6.510343349582016
154954.mp3,A kitchen timer is beeping.,6.973163966850878,7.528548707573515
154954.mp3,A kitchen timer is beeping.,7.960514617024454,8.515899357747092
154954.mp3,A kitchen timer is beeping.,8.96329262110699,9.51867736182963
154954.mp3,A kitchen timer is beeping.,9.966070625189529,10.521455365912168
154954.mp3,A kitchen timer is beeping.,10.953421275363104,11.508806016085744
154954.mp3,A kitchen timer is beeping.,11.971626633354605,12.527011374077244
154954.mp3,A kitchen timer is beeping.,12.95897728352818,13.51436202425082
154954.mp3,A kitchen timer is beeping.,13.96175528761072,14.517140028333358
154954.mp3,A kitchen timer is beeping.,14.964533291693254,15.458
154954.mp3,A kitchen timer beeps repeatedly in a rhythmic pattern.,0.0308547078179242,15.458
155295.mp3,Someone is speaking Spanish indoors.,0.3979955692179242,2.234898196377574
155295.mp3,Someone is speaking Spanish indoors.,4.071800823537226,6.612849457774741
155295.mp3,Someone is speaking Spanish indoors.,23.879734153075454,25.59417660509113
155295.mp3,Someone is speaking Spanish indoors.,27.400464188464785,29.225
155295.mp3,A printer is printing.,9.643738792588165,18.12410592130855
155295.mp3,A printer is printing.,20.60392446797408,24.7063403352973
155295.mp3,A tonal beep indicates a product being scanned at checkout.,14.81768119242118,15.85859268114498
155295.mp3,A tonal beep indicates a product being scanned at checkout.,20.297774030114137,22.593902314063698
155295.mp3,A muffled knock.,0.0,1.193986707653773
155295.mp3,A muffled knock.,13.593079440981413,14.419685623203256
155295.mp3,A muffled knock.,27.706614626324725,29.225
155295.mp3,A distant tonal noise is heard in the background.,0.0,29.225
155295.mp3,Coins clink.,10.77649541266995,13.53184935340942
155296.mp3,A machine is buzzing.,0.0,0.5634951578356999
155296.mp3,Metallic clinking of coins.,0.6672968974370131,0.9821241516124244
155296.mp3,A receipt machine is printing with a buzzing sound.,1.0733784281850076,3.102645403467822
155296.mp3,Metallic clinking of coins.,1.2307827756839589,2.250549316382574
155296.mp3,A lid shuts loudly indoors.,3.0994514480905906,3.433670236037676
155296.mp3,A continuous quiet white noise from ventilation.,0.0011496598639446,20.864000000000004
155296.mp3,A distant muffled horn honks once.,2.972608059351891,3.190477644668933
155296.mp3,Quiet distant thumping.,3.47336590204394,10.228463725329394
155296.mp3,A car passes by.,4.383627310855456,8.072581441302123
155296.mp3,A cash machine beeps.,6.563463842483031,6.9467318040878805
155296.mp3,People are talking in the distance.,8.192352679303637,11.330359114943336
155296.mp3,A cash machine beeps.,10.372189210931214,10.683594429735152
155296.mp3,A cash machine beeps.,11.234542124542124,11.617810086146973
155296.mp3,Paper rustling.,11.977123800151515,13.222744675367274
155296.mp3,A woman is talking nearby.,12.839476713762428,14.061143341377882
155296.mp3,A woman is talking in the distance.,13.773692370174247,16.67215632981091
155296.mp3,Receipt machines whirring and printing.,10.204509477729092,12.480162999757882
155296.mp3,Paper rustling.,14.133006084178788,15.186992978592125
155296.mp3,A lid shuts loudly indoors.,15.316117724245135,15.650336512192222
155296.mp3,Receipt machines whirring and printing.,15.761894920999396,19.04362684224091
155296.mp3,A woman is speaking in the distance.,18.324999414231826,19.450849051446063
155296.mp3,Receipt machines whirring and printing.,19.283169318243942,20.864000000000004
155296.mp3,Metallic clacking of coins.,19.37898630864516,20.864000000000004
155716.mp3,Steady beeping sound of an intercom after being pressed.,0.7034466598300244,5.046465168345822
155716.mp3,Steady beeping sound of an intercom after being pressed.,10.643453809602091,15.475826516260511
155716.mp3,Steady beeping sound of an intercom after being pressed.,21.990354279034207,26.578000000000003
155969.mp3,The alarm sound ends.,0.0,1.0996395088824775
155969.mp3,An alarm sound with an upwards ramping tone.,3.43087526771333,6.092002879208926
155969.mp3,An alarm sound with an upwards ramping tone.,8.445231428217427,11.106359039713023
155969.mp3,An alarm sound with an upwards ramping tone.,13.503573169076828,16.274664731460668
155969.mp3,An alarm sound with an upwards ramping tone.,18.517929329580923,21.245035311609467
155969.mp3,An alarm sound with an upwards ramping tone.,23.48829990972972,25.357687074829933
15813.mp3,Repetitive high-pitched electronic alert beeps.,0.0,15.92988589791745
175130.mp3,A child is speaking in Spanish.,0.0,4.842618902279116
175130.mp3,Alarm beeps.,14.26362788510831,16.35688337109024
181050.mp3,A metallic thumping sound repeats rhythmically.,0.0,4.641688084656316
181050.mp3,A metallic sound plays monotonously.,0.0,5.138211820506391
181050.mp3,A metallic thumping sound repeats rhythmically.,6.959911369973481,10.361083806599432
181050.mp3,A metallic sound plays monotonously.,6.206071832953107,10.959183912314398
181050.mp3,A metallic sound plays monotonously.,12.214942087733275,16.11582202514901
181050.mp3,A metallic sound plays monotonously.,17.715681812402078,20.978354347703046
181050.mp3,A metallic sound plays monotonously.,23.19471512724005,25.76708169698832
181050.mp3,A metallic sound plays monotonously.,27.436277334227256,28.63780045351474
18632.mp3,"A wristwatch alarm beeps loudly in a steady, repeated low-frequency pattern nearby.",0.0,9.465985101642996
18632.mp3,"A wristwatch alarm beeps loudly in a steady, repeated high-frequency pattern nearby.",9.945827664399092,19.891655328798187
18632.mp3,A wristwatch alarm goes off slowly at first and then repeatedly speeds up.,0.0173726247413084,19.85691007931557
186990.mp3,An alarm beeps piercingly and continuously.,0.5753410711363584,1.6200393318839563
186990.mp3,An alarm beeps piercingly and continuously.,4.557306905580101,5.602005166327699
186990.mp3,An alarm beeps piercingly and continuously.,8.58469440353461,9.629392664282207
186990.mp3,An alarm beeps piercingly and repeatedly.,11.400837541202048,21.681274049138555
186990.mp3,An alarm beeps piercingly and continuously.,21.650992940131378,23.21047005400098
187587.mp3,A monkey alarm call.,0.3956798073816384,0.7254129801996705
187587.mp3,A monkey alarm call.,2.387268171202552,2.717001344020584
187587.mp3,A monkey alarm call.,6.264930283542608,6.607852783273362
187587.mp3,A monkey alarm call.,11.079034606685877,11.487903740980236
187587.mp3,A monkey alarm call.,16.275629410298063,16.750445179156028
187587.mp3,Multiple monkeys making alarm calls.,18.148513831904484,19.203659984922187
187587.mp3,Multiple birds chirp.,0.0,20.27199546485261
195660.mp3,An electronic alarm is beeping.,0.0,19.20283446712018
195660.mp3,An alarm is beeping repeatedly.,0.0,19.20283446712018
195777.mp3,"Loud, high-pitched, repeating digital alarm tones.",0.0,28.97795918367347
19934.mp3,A burglar alarm siren is sounding loudly inside a house.,0.0,23.081
205951.mp3,An alarm beeps rhythmically with pauses between the beeps.,0.0031201666007186,18.55021903323263
217486.mp3,A loud metallic school bell rings indoors and gradually fades out.,0.8911948273461431,4.86896686159844
217486.mp3,"A short, dull thud is heard indoors.",9.085839947089946,9.694460804789754
217486.mp3,A loud metallic school bell rings indoors and gradually fades out.,11.194276489835698,15.215521442495126
217486.mp3,A school bell rings loudly in a repeating pattern.,0.8763504161827331,4.140000241966705
217486.mp3,A school bell rings loudly in a repeating pattern.,11.18102255129694,13.84029277971351
217486.mp3,A clock is ticking muffled in the distance.,3.958686362756485,5.137226577622919
217486.mp3,A clock is ticking muffled in the distance.,13.77985481997677,15.169927893921797
233645.mp3,An alarm clock beeps at medium volume indoors.,0.0299497362257702,7.637182737571415
233645.mp3,An alarm clock beeps loudly indoors.,7.676590285236902,29.171
234854.mp3,A clock alarm beeps softly.,0.175952646387429,0.351905292774858
234854.mp3,A clock alarm beeps.,3.4604020456194364,3.753656456265152
234854.mp3,A clock alarm beeps loudly.,7.390011148272017,7.683265558917732
234854.mp3,A clock alarm beeps loudly.,10.263904372600024,10.615809665374885
234854.mp3,A clock alarm beeps repeatedly.,12.844543186282316,14.721371414414891
234854.mp3,A clock alarm beeps repeatedly.,18.06447169577604,19.853323600714905
234854.mp3,An alarm beeps loudly.,22.34598609120348,23.28440020526977
234854.mp3,An alarm beeps loudly.,24.98527578701492,25.95301534214577
237030.mp3,A bell is ringing.,0.0,10.73344211231349
237030.mp3,A ball hitting a wall.,6.446061603763689,6.625951695031512
237030.mp3,Coins clinking as they move across a board.,1.948809322068092,12.5623247068697
237030.mp3,Children are talking indistinctly.,2.398534550237652,9.32430306404887
237030.mp3,"Something is torn back and forth, producing a sound similar to sawing.",12.262507888089994,25.274
237030.mp3,An old cupboard door is moving and closing.,20.237635267630186,22.90600495476957
237030.mp3,Footsteps.,23.925382138620574,24.34512568491216
238082.mp3,Rain pouring down rhythmically outdoors.,0.0,15.726621315192745
238082.mp3,Thunder roars distantly with echoes.,1.611137046051856,4.503
238082.mp3,A bird sings repeatedly.,3.823444631675301,15.726621315192745
238561.mp3,"A loud, repetitive alarm clock beeping.",1.0935166630999396,25.41818732450082
238562.mp3,An alarm beeps rhythmically with short pauses in between.,0.0,19.889766340574496
238562.mp3,Footsteps muffled.,19.83605860068096,21.304070157771065
238562.mp3,Beeping sounds ending with a loud beep.,21.304070157771065,23.703
24716.mp3,"Multiple emergency vehicle sirens ring loudly, increasing and then decreasing in volume.",0.0144843023119882,22.479000000000003
24716.mp3,A reporter is speaking indistinctly.,16.671431961100595,22.479000000000003
249304.mp3,An alarm beeps repeatedly.,0.2075031110004977,5.763975305569382
249304.mp3,A person is speaking muffledly.,5.441192688457497,7.078161675239201
249304.mp3,An alarm beeps repeatedly while people speak in the background.,7.055105774016924,14.801888584702176
250025.mp3,An old phone rings and vibrates repeatedly with a melody.,0.0,17.252477058211973
250025.mp3,An old phone is closing with a simple melody.,18.99109877725659,23.87261360380494
250025.mp3,An old phone is ringing with a melody.,26.84833154601592,27.783999999999992
255180.mp3,A constant synthetic fire alarm siren sounds.,0.1040490681291243,29.633
255181.mp3,A loud siren beeps repeatedly at a constant volume.,0.0,27.577891156462584
255850.mp3,Coins dropping inside a machine with a metallic sound.,0.0,8.404827827632932
255850.mp3,A machine is beeping.,9.694377223569392,14.35192621830461
255850.mp3,Metallic sound of coins dropping.,15.36839456568982,16.733799808446072
264106.mp3,An electronic alarm beeps repetitively.,0.0,9.695720428639683
264106.mp3,A continuous high-frequency electronic beep characteristic of an urgent alarm or timer.,9.727405789517594,28.421768707483
264106.mp3,A radio-controlled projection alarm clock beeps loudly in a steady pattern.,0.0,9.286937582050363
264106.mp3,A radio-controlled projection alarm clock beeps repeatedly and rapidly nearby.,9.692072443012291,28.421768707483
265016.mp3,"Continuous, repetitive ticking noise.",0.0,27.845668550656004
265016.mp3,A loud ringing noise.,27.845668550656004,28.456000000000003
268669.mp3,The break bell is ringing loudly inside a school.,0.0,6.912207155215956
268669.mp3,The break bell is ringing loudly inside a school.,6.998790125844966,12.395795295053247
268669.mp3,The break bell is ringing loudly inside a school.,12.410225790158083,15.209741840496072
271062.mp3,Train engine noises.,0.0,29.12773242630385
271062.mp3,"Three beeps sound in succession from the train, likely indicating the next station.",5.013790007806402,9.042728406936543
271062.mp3,A train door opens.,9.997736027471095,11.728687339689976
271062.mp3,Several people are talking in the background inside the train.,0.0596879762834095,28.978512485595328
273187.mp3,An alarm beeps consecutively in a steady rhythm.,0.0,0.6710236669518107
273187.mp3,An alarm beeps consecutively in a steady rhythm.,1.94916398495526,2.6201876519070706
273187.mp3,An alarm beeps consecutively in a steady rhythm.,3.9462582318356487,4.61728189878746
273187.mp3,An alarm beeps consecutively in a steady rhythm.,5.975305986666124,6.646329653617935
273187.mp3,An alarm beeps consecutively in a steady rhythm.,7.95642347957147,8.62744714652328
273187.mp3,An alarm beeps consecutively in a steady rhythm.,9.969494480426905,10.640518147378714
273187.mp3,An alarm beeps consecutively in a steady rhythm.,11.966588727307292,12.637612394259104
273187.mp3,An alarm beeps consecutively in a steady rhythm.,13.979659728162725,14.650683395114536
276920.mp3,"A loud, long monotone siren sounds.",0.0134230773202796,20.63126984126984
327969.mp3,A rhythmic beeping sound repeats.,0.0,18.437
327969.mp3,An emergency alarm beeps loudly and repeatedly.,0.0,18.437
329893.mp3,A rotary phone dials a number rhythmically.,1.50948834204485,7.477465429467204
329893.mp3,An alarm clock rings loudly and repeatedly indoors.,8.747035094630752,15.464758047307168
329893.mp3,An alarm clock rings loudly with a metallic tone.,8.75476832242331,14.968641240924912
329893.mp3,Metallic winding sound repeating.,1.4842854339740668,5.911984355659419
329893.mp3,Metallic bell ringing repeatedly.,1.5597575746846124,2.8805200371191635
329893.mp3,Repeating and rhythmic ticking of a clock nearby.,0.0,19.333
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",15.0163982076849,15.571875330040692
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",16.016257027925327,16.57173415028112
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",16.997599944087224,17.553077066443016
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",17.99745876432765,18.552935886683443
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",19.03434939272513,19.58982651508092
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",3.9809193768831737,4.536396499238965
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",3.018092364799802,3.573569487155593
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",1.9812017364023229,2.5366788587581137
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",0.9998588202404264,1.5553359425962174
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",0.0,0.555477122355791
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",7.0175276457615015,7.5730047681172925
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",6.0361847295996025,6.591661851955394
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",20.034208212965552,20.40452629453608
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",12.998164663125523,13.553641785481316
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",14.016539387444476,14.572016509800267
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",5.017810005280651,5.573287127636442
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",10.998447022644676,11.553924145000469
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",10.017104106482776,10.572581228838567
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",8.998729382163827,9.554206504519618
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",8.017386466001927,8.572863588357718
329896.mp3,"An alarm clock beeps repeatedly with high-pitched, short beeps.",12.016821746963624,12.572298869319418
329896.mp3,An alarm clock ticks once.,20.40452629453608,20.719296663871027
329898.mp3,A loud mechanical alarm clock ringing repeatedly nearby.,0.0136658645991147,15.620083236788163
329899.mp3,An old alarm clock is continuously ringing with a loud metallic sound that fades at the end.,0.1338155053377535,29.930068027210883
329900.mp3,An alarm clock ticks in a steady pattern.,0.0,6.387068221911488
329900.mp3,An alarm clock is ringing loudly.,6.387068221911488,16.813000000000002
33383.mp3,"A consistent, heavily modified synthetic noise with a prominent ringing tone.",0.0,25.99888888888889
34524.mp3,An alarm beeps steadily.,0.0,9.636248714602122
34524.mp3,An alarm is beeping.,7.001527547065338,7.904163502610347
34525.mp3,A series of paired high-pitched beeps with short pauses and slight background noise.,0.2341389728096677,7.949018126888218
350601.mp3,Machinery produces a metallic noise.,0.0,19.22689342403628
351735.mp3,A siren rises and falls repeatedly.,0.0288301093249217,7.005716565955991
351735.mp3,"A siren loops steadily, shifting in pitch from low to mid range.",7.005716565955992,16.548482752505098
351735.mp3,A high-pitched alarm beeps in short bursts.,16.548482752505098,21.218960463142427
351735.mp3,A loud siren pulses and fades out.,21.218960463142427,25.77411773648007
361856.mp3,"Two piercing, high-pitched alarm beeps sound in rapid succession.",0.386974344452382,0.9972031183965232
361856.mp3,"Two piercing, high-pitched alarm beeps sound in rapid succession.",1.4734792346456085,2.083708008589749
361856.mp3,"Two piercing, high-pitched alarm beeps sound in rapid succession.",2.5153332389404834,3.1255620128846244
361856.mp3,"Two piercing, high-pitched alarm beeps sound in rapid succession.",3.5423036146025737,4.152532388546715
361856.mp3,"Two piercing, high-pitched alarm beeps sound in rapid succession.",4.584157618897448,5.19438639284159
361856.mp3,"Two piercing, high-pitched alarm beeps sound in rapid succession.",5.6111279945595385,6.22135676850368
361856.mp3,"Two piercing, high-pitched alarm beeps sound in rapid succession.",6.63809837022163,7.248327144165771
361856.mp3,"Two piercing, high-pitched alarm beeps sound in rapid succession.",7.679952374516504,8.290181148460645
361856.mp3,"Two piercing, high-pitched alarm beeps sound in rapid succession.",8.706922750178594,9.317151524122735
361856.mp3,"Two piercing, high-pitched alarm beeps sound in rapid succession.",9.74877675447347,10.359005528417612
361856.mp3,"Repeated piercing, high-pitched alarm beeps in rapid succession.",10.760863501502778,15.668
365579.mp3,"A clock ticks steadily, producing a soft, rhythmic 'tick-tock' sound that continues nonstop.",0.0,29.874
365579.mp3,"A short, sharp electronic alert tone sounds suddenly.",0.0,0.4663812237817928
365579.mp3,"A short, sharp electronic alert tone sounds suddenly.",5.492934413430016,6.140686113126951
365579.mp3,"A short, sharp electronic alert tone sounds suddenly.",29.43383723422876,29.874
369847.mp3,A smoke alarm beeps loudly in a repeating pattern.,0.0,3.2256025903811305
369847.mp3,A smoke alarm beeps loudly in a repeating pattern.,8.021933398686986,11.26156034815673
369847.mp3,A smoke alarm beeps loudly in a repeating pattern.,12.004851379853251,15.440819356563583
369847.mp3,A smoke alarm beeps loudly in a repeating pattern.,3.968893622077652,7.418885957876601
369880.mp3,An alarm clock beeps in a steady pattern.,0.0,21.837784641784644
369880.mp3,A loud click as an alarm clock is turned off.,21.93139425139425,22.14535907335907
380779.mp3,An alarm is sounding repetitively.,0.0,2.6044549763033173
380779.mp3,An alarm is sounding repetitively.,2.686990521327014,5.291445497630331
380779.mp3,An alarm is sounding repetitively.,5.318957345971564,7.78585308056872
380779.mp3,An alarm is sounding repetitively.,7.795023696682465,10.225236966824646
380779.mp3,An alarm is sounding repetitively.,10.234407582938388,12.55457345971564
380779.mp3,An alarm is sounding repetitively.,12.545402843601895,15.149857819905217
386069.mp3,A person is counting down.,2.2010655607272147,5.164705016509528
386069.mp3,A rocket firing.,5.130042566734296,25.68487528344671
386069.mp3,Echoing signals and beeps.,0.0,2.2357280105024464
395582.mp3,A digital clock is beeping.,7.529914125442076,25.28527583757397
397787.mp3,An alarm is sounding loudly and repeatedly indoors with a slight echo.,0.0,22.925
397787.mp3,An MRI machine operates loudly in a steady pattern.,0.0434605968769814,22.925
400792.mp3,An emergency alarm sounds at a moderate pitch with consistent pauses in the distance.,0.0195828962684618,15.049
403575.mp3,"Steady, soft, and rhythmic ticking.",0.0,12.120828084320149
403575.mp3,"A sudden, loud, sharp, and high-pitched alarm ringing.",12.104359567901234,21.343
403575.mp3,An electrical device is humming in the background.,0.0,12.080356577516952
403575.mp3,A mechanical alarm clock rings loudly and shrilly.,12.082947487241093,21.343
403575.mp3,A mechanical alarm clock ticking steadily.,0.0,12.089213048997529
403575.mp3,A person coughs in the background.,4.409204282972763,5.314841741881357
403575.mp3,A piece of sheet metal is being hit.,10.126772111553985,10.747625043135509
408722.mp3,An alarm clock beeps repeatedly.,0.0,19.499
408722.mp3,A button is being clicked.,0.5769022796495323,1.124959445316588
408722.mp3,A button is being clicked.,4.1536964134766325,4.644063351178736
408722.mp3,A button is being clicked.,2.9422016262126145,3.2306527660373816
408722.mp3,A button is being clicked.,6.317079962162379,7.182433381636678
408722.mp3,A button is being clicked.,8.826604878637847,9.893874095989482
408722.mp3,A button is being clicked.,7.067052925706773,8.134322143058409
408722.mp3,A button is being clicked quietly.,15.230220182747656,16.12441871620443
414366.mp3,Low and steady humming in the background.,0.0212589260850535,19.388
414366.mp3,The microphone is turned off.,18.94170314178303,19.388
414366.mp3,Rhythmic electronic beeping.,10.501909486016627,13.031721690138044
414366.mp3,Repeated electronic beeping.,2.9975085779926007,5.888722525559931
414366.mp3,An electronic beep sounds once.,9.20511499482834,10.3318380773362
414366.mp3,An electronic beep sounds once.,7.716990168874568,8.546088286191669
414366.mp3,Repeated arrhythmic electronic beeping.,13.541935916179336,16.943364089787963
414366.mp3,A short snapping sound.,17.134694424553448,17.389801537574094
414366.mp3,An electronic beeping sound.,6.292642121175956,6.632784938536819
